STATION,VARFROM,VARTO,TABLE,RELEASE,STAGE,DISCH,RQUAL,DBVER12,DATEMOD,TIMEMOD,USERMOD
401013,100.00,141,19,0,0.914400,814.71780,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,0.975360,961.51380,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,1.036320,1122.98940,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,1.097280,1296.69800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,1.158240,1467.96000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,1.219200,1663.68800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,1.280160,1871.64900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,1.341120,2091.84300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,1.402080,2324.27000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,1.463040,2568.93000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,1.524000,2838.05600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,1.584960,3131.64800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,1.645920,3437.47300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,1.706880,3755.53100,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,1.767840,4073.58900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,1.828800,4403.88000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,1.920240,4991.06400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,2.011680,5578.24800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,2.133600,6361.16000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,2.225040,7021.74200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,2.316480,7706.79000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,2.438400,8685.43000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,2.529840,9492.80800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,2.621280,10324.65200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,2.743200,11499.02000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,2.834640,12453.19400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,2.926080,13407.36800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,19,0,3.048000,14679.60000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,0.213360,0.00000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,0.243840,5.13786,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,0.274320,11.00970,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,0.304800,17.86018,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,0.365760,37.92230,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,0.426720,68.50480,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,0.487680,119.88340,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,0.548640,185.94160,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,0.609600,269.12600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,0.670560,354.75700,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,0.731520,452.62100,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,0.792480,557.82480,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,0.853440,675.26160,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,0.914400,814.71780,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,0.975360,961.51380,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,1.036320,1122.98940,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,1.097280,1296.69800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,1.158240,1467.96000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,1.219200,1663.68800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,1.280160,1871.64900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,1.341120,2091.84300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,1.402080,2324.27000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,1.463040,2568.93000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,1.524000,2838.05600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,1.584960,3131.64800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,1.645920,3437.47300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,1.706880,3755.53100,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,1.767840,4073.58900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,1.828800,4403.88000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,1.920240,4991.06400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,2.011680,5578.24800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,2.133600,6361.16000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,2.225040,7021.74200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,2.316480,7706.79000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,2.438400,8685.43000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,2.529840,9492.80800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,2.621280,10324.65200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,2.743200,11499.02000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,2.834640,12453.19400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,2.926080,13407.36800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,20,0,3.048000,14679.60000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,0.213360,0.00000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,0.243840,4.89320,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,0.274320,12.47766,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,0.304800,21.77474,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,0.365760,51.37860,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,0.426720,83.18440,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,0.487680,124.77660,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,0.548640,185.94160,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,0.609600,269.12600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,0.670560,354.75700,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,0.731520,452.62100,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,0.792480,557.82480,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,0.853440,675.26160,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,0.914400,814.71780,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,0.975360,961.51380,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,1.036320,1122.98940,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,1.097280,1296.69800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,1.158240,1467.96000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,1.219200,1663.68800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,1.280160,1871.64900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,1.341120,2091.84300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,1.402080,2324.27000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,1.463040,2568.93000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,1.524000,2838.05600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,1.584960,3131.64800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,1.645920,3437.47300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,1.706880,3755.53100,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,1.767840,4073.58900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,1.828800,4403.88000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,1.920240,4991.06400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,2.011680,5578.24800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,2.133600,6361.16000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,2.225040,7021.74200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,2.316480,7706.79000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,2.438400,8685.43000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,2.529840,9492.80800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,2.621280,10324.65200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,2.743200,11499.02000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,2.834640,12453.19400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,21,0,3.048000,14679.60000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,0.213360,0.00000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,0.243840,5.13786,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,0.274320,11.00970,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,0.304800,17.86018,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,0.365760,37.92230,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,0.426720,68.50480,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,0.487680,119.88340,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,0.548640,185.94160,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,0.609600,269.12600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,0.670560,354.75700,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,0.731520,452.62100,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,0.792480,557.82480,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,0.853440,675.26160,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,0.914400,814.71780,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,0.975360,961.51380,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,1.036320,1122.98940,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,1.097280,1296.69800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,1.158240,1467.96000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,1.219200,1663.68800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,1.280160,1871.64900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,1.341120,2091.84300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,1.402080,2324.27000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,1.463040,2568.93000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,1.524000,2838.05600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,1.584960,3131.64800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,1.645920,3437.47300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,1.706880,3755.53100,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,1.767840,4073.58900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,1.828800,4403.88000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,1.920240,4991.06400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,2.011680,5578.24800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,2.133600,6361.16000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,2.225040,7021.74200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,2.316480,7706.79000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,2.438400,8685.43000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,2.529840,9492.80800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,2.621280,10324.65200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,2.743200,11499.02000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,2.834640,12453.19400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,2.926080,13407.36800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,22,0,3.048000,14679.60000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,0.213360,0.00000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,0.243840,4.89320,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,0.274320,12.23300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,0.304800,21.04076,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,0.365760,41.59220,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,0.426720,73.39800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,0.487680,122.33000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,0.548640,185.94160,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,0.609600,269.12600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,0.670560,354.75700,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,0.731520,452.62100,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,0.792480,557.82480,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,0.853440,675.26160,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,0.914400,814.71780,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,0.975360,961.51380,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,1.036320,1122.98940,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,1.097280,1296.69800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,1.158240,1467.96000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,1.219200,1663.68800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,1.280160,1871.64900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,1.341120,2091.84300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,1.402080,2324.27000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,1.463040,2568.93000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,1.524000,2838.05600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,1.584960,3131.64800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,1.645920,3437.47300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,1.706880,3755.53100,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,1.767840,4073.58900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,1.828800,4403.88000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,1.920240,4991.06400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,2.011680,5578.24800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,2.133600,6361.16000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,2.225040,7021.74200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,2.316480,7706.79000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,2.438400,8685.43000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,2.529840,9492.80800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,2.621280,10324.65200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,2.743200,11499.02000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,2.834640,12453.19400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,2.926080,13407.36800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,23,0,3.048000,14679.60000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,0.213360,0.00000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,0.243840,5.13786,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,0.274320,11.00970,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,0.304800,17.86018,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,0.365760,37.92230,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,0.426720,68.50480,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,0.487680,119.88340,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,0.548640,185.94160,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,0.609600,269.12600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,0.670560,354.75700,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,0.731520,452.62100,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,0.792480,557.82480,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,0.853440,675.26160,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,0.914400,814.71780,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,0.975360,961.51380,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,1.036320,1122.98940,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,1.097280,1296.69800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,1.158240,1467.96000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,1.219200,1663.68800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,1.280160,1871.64900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,1.341120,2091.84300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,1.402080,2324.27000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,1.463040,2568.93000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,1.524000,2838.05600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,1.584960,3131.64800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,1.645920,3437.47300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,1.706880,3755.53100,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,1.767840,4073.58900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,1.828800,4403.88000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,1.920240,4991.06400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,2.011680,5578.24800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,2.133600,6361.16000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,2.225040,7021.74200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,2.316480,7706.79000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,2.438400,8685.43000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,2.529840,9492.80800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,2.621280,10324.65200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,2.743200,11499.02000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,2.834640,12453.19400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,2.926080,13407.36800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,24,0,3.048000,14679.60000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,0.182880,13.70096,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,0.213360,21.04076,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,0.243840,30.33784,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,0.304800,63.61160,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,0.365760,107.65040,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,0.426720,163.92220,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,0.487680,227.53380,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,0.548640,296.03860,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,0.609600,371.88320,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,0.670560,459.96080,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,0.731520,555.37820,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,0.792480,663.02860,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,0.853440,770.67900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,0.914400,883.22260,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,0.975360,1007.99920,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,1.036320,1152.34860,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,1.097280,1306.48440,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,1.158240,1467.96000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,1.219200,1663.68800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,1.280160,1871.64900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,1.341120,2091.84300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,1.402080,2324.27000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,1.463040,2568.93000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,1.524000,2838.05600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,1.584960,3131.64800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,1.645920,3437.47300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,1.706880,3755.53100,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,1.767840,4073.58900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,1.828800,4403.88000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,1.920240,4991.06400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,2.011680,5578.24800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,2.133600,6361.16000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,2.225040,7021.74200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,2.316480,7706.79000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,2.438400,8685.43000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,2.529840,9492.80800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,2.621280,10324.65200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,2.743200,11499.02000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,2.834640,12453.19400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,2.926080,13407.36800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,25,0,3.048000,14679.60000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.152400,7.33980,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.182880,11.98834,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.213360,18.59416,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.243840,28.38056,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.304800,63.61160,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.365760,107.65040,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.426720,163.92220,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.487680,227.53380,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.548640,296.03860,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.609600,371.88320,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.670560,459.96080,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.731520,555.37820,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.792480,663.02860,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.853440,770.67900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.914400,883.22260,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,0.975360,1007.99920,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,1.036320,1152.34860,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,1.097280,1306.48440,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,1.158240,1467.96000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,1.219200,1663.68800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,1.280160,1871.64900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,1.341120,2091.84300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,1.402080,2324.27000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,1.463040,2568.93000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,1.524000,2838.05600,38,FALSE,21/08/2004,1229,BRIAN
