day,P,E,obs,state_errors,Q_with_state_errors,Q_no_state_errors,state_S_ts
1975-04-11,0,3.88787539564563,0.357303240740741,NA,0.775901064293479,NA,-1e+06
1975-04-12,0,3.75459216803857,0.339143518518519,NA,0.746651052306111,NA,-1e+06
1975-04-13,0,3.73820180983127,0.327222222222222,NA,0.719318421952773,NA,-1e+06
1975-04-14,0.100109946891754,3.76041878331926,0.338761574074074,NA,0.693734110924576,NA,-1e+06
1975-04-15,1.73441762455894,3.67166594129813,0.342650462962963,NA,0.669760188396268,NA,-1e+06
1975-04-16,0.251009493493744,3.7136213747416,0.337453703703704,NA,0.647304253494131,NA,-1e+06
1975-04-17,0.0696237156803294,3.44076966948628,0.328101851851852,NA,0.626183218402436,NA,-1e+06
1975-04-18,10.0019577286311,3.29006564366845,0.341967592592593,NA,0.639945952354493,NA,-1e+06
1975-04-19,17.1075753396013,2.97937853437141,0.553634259259259,NA,0.859008734550789,NA,-1e+06
1975-04-20,5.86870650339801,3.46480297717185,1.06127314814815,NA,1.29583689090973,NA,-1e+06
1975-04-21,0.396865125878178,3.33030560908869,0.844351851851852,NA,1.29798538941981,NA,-1e+06
1975-04-22,0.0326065496858754,2.94853383285539,0.583298611111111,NA,1.03425770172687,NA,-1e+06
1975-04-23,1.52029414917622,3.30475548492138,0.844039351851852,NA,0.89543440531656,NA,-1e+06
1975-04-24,0.171742968781526,3.21486990390155,0.568356481481481,NA,0.847291134309255,NA,-1e+06
1975-04-25,0,3.29015867573432,0.464583333333333,NA,0.813496112787987,NA,-1e+06
1975-04-26,0,3.10245500440472,0.400335648148148,NA,0.781948430835681,NA,-1e+06
1975-04-27,0,3.22083887709642,0.379675925925926,NA,0.752495570748236,NA,-1e+06
1975-04-28,0,3.38221636186987,0.362002314814815,NA,0.72496356116632,NA,-1e+06
1975-04-29,0,3.45644145976773,0.3565625,NA,0.699168141409778,NA,-1e+06
1975-04-30,0.00374961065587355,2.57663803412144,0.3565625,NA,0.674968361864092,NA,-1e+06
1975-05-01,4.61233306682273,2.82930155372807,0.360833333333333,NA,0.662297912313327,NA,-1e+06
1975-05-02,0,3.03974907293567,0.386759259259259,NA,0.681727170901347,NA,-1e+06
1975-05-03,0,2.9537618094774,0.382777777777778,NA,0.662225329538181,NA,-1e+06
1975-05-04,0,3.01717197962909,0.355300925925926,NA,0.620634242741951,NA,-1e+06
1975-05-05,0,2.75587430469779,0.323842592592593,NA,0.595579472792028,NA,-1e+06
1975-05-06,0.0350849532228065,2.73446935500747,0.321203703703704,NA,0.577485781866847,NA,-1e+06
1975-05-07,0.190735501344393,2.80974394524387,0.322766203703704,NA,0.560376799608342,NA,-1e+06
1975-05-08,7.42621750562163,1.46519046894269,0.348333333333333,NA,0.571611319386107,NA,-1e+06
1975-05-09,4.4321812145564,2.17017133699044,0.507719907407407,NA,0.680782686442174,NA,-1e+06
1975-05-10,9.19594409276645,2.18128282634016,0.488287037037037,NA,0.760326337370586,NA,-1e+06
1975-05-11,1.32045975245978,2.15011377341892,0.683310185185185,NA,0.861543886831375,NA,-1e+06
1975-05-12,4.64438644741958,1.96090908456515,0.576793981481482,NA,0.82203520791966,NA,-1e+06
1975-05-13,8.25168735752697,1.64168066783209,0.805891203703704,NA,0.830470990825117,NA,-1e+06
1975-05-14,15.9038326410039,1.62071419193711,1.50559027777778,NA,1.16466957261714,NA,-1e+06
1975-05-15,3.03317651691829,1.57605280633784,2.25699074074074,NA,1.83189923025371,NA,-1e+06
1975-05-16,8.74147639958865,1.61515013700192,1.61085648148148,NA,1.88205644610861,NA,-1e+06
1975-05-17,4.12667808735789,1.68353404331537,1.87166666666667,NA,2.04452182727961,NA,-1e+06
1975-05-18,4.59518602951841,2.19211661660488,1.49282407407407,NA,2.09512616699412,NA,-1e+06
1975-05-19,0,2.49488837858586,1.32836805555556,NA,2.00352378091642,NA,-1e+06
1975-05-20,0,2.64306520224435,1.00524305555556,NA,1.77184961291475,NA,-1e+06
1975-05-21,0,2.65878670241958,0.84130787037037,NA,1.57414090862345,NA,-1e+06
1975-05-22,0,2.56974599948171,0.732777777777778,NA,1.45846288949561,NA,-1e+06
1975-05-23,0,2.29077421874543,0.687094907407407,NA,1.37255905954427,NA,-1e+06
1975-05-24,0.761965200038184,2.18494939456322,0.663541666666667,NA,1.29552056604238,NA,-1e+06
1975-05-25,6.66132267237583,1.42713919418891,0.674340277777778,NA,1.30749931728393,NA,-1e+06
1975-05-26,14.8577016475222,1.53536876241481,1.58638888888889,NA,1.85644859521473,NA,-1e+06
1975-05-27,0.404870682904972,1.88791598507752,1.91282407407407,NA,3.04387400482235,NA,-1e+06
1975-05-28,0,2.1423924934805,1.26381944444444,NA,2.76246219057785,NA,-1e+06
1975-05-29,0,2.336456774854,0.997395833333333,NA,2.14690488217845,NA,-1e+06
1975-05-30,0,2.26340515024337,0.941805555555556,NA,1.88156821616523,NA,-1e+06
1975-05-31,0,1.89918829929064,0.898171296296296,NA,1.74706366112783,NA,-1e+06
1975-06-01,0,2.15853507642125,0.830393518518519,NA,1.62945237277045,NA,-1e+06
1975-06-02,0,2.19604907478792,0.783449074074074,NA,1.52564700434029,NA,-1e+06
1975-06-03,0.0943129009053717,2.16069001758776,0.738043981481482,NA,1.43328982707683,NA,-1e+06
1975-06-04,0.813024938368962,1.42786537047108,0.695185185185185,NA,1.35079965833267,NA,-1e+06
1975-06-05,3.2240066171322,0.949858152337587,0.690381944444444,NA,1.31399835632841,NA,-1e+06
1975-06-06,1.75508833533882,1.53175776764242,0.702789351851852,NA,1.40551478914277,NA,-1e+06
1975-06-07,0.460547856661036,2.05906563501401,0.710034722222222,NA,1.35836133461792,NA,-1e+06
1975-06-08,0,2.22427758379815,0.650347222222222,NA,1.23400156193181,NA,-1e+06
1975-06-09,0,2.40610898352452,0.602430555555556,NA,1.15156650765705,NA,-1e+06
1975-06-10,0,1.98778115626634,0.59287037037037,NA,1.09496015897054,NA,-1e+06
1975-06-11,0,1.81662772518114,0.600173611111111,NA,1.04457049086761,NA,-1e+06
1975-06-12,0.691672900377048,1.56339005932268,0.600173611111111,NA,0.998353778181452,NA,-1e+06
1975-06-13,0.000191958302860402,2.07726377537569,0.593425925925926,NA,0.955953355893359,NA,-1e+06
1975-06-14,0,2.04622508973209,0.551585648148148,NA,0.916630169308636,NA,-1e+06
1975-06-15,0,2.03147108479429,0.531724537037037,NA,0.879950532213031,NA,-1e+06
1975-06-16,0,2.12544014135861,0.508449074074074,NA,0.845750249247592,NA,-1e+06
1975-06-17,0,2.10744005405572,0.501550925925926,NA,0.813807280878757,NA,-1e+06
1975-06-18,0,2.11169281735616,0.502638888888889,NA,0.783912691419065,NA,-1e+06
1975-06-19,0,1.96114130426219,0.482615740740741,NA,0.755894863787696,NA,-1e+06
1975-06-20,0.030341122752118,2.05850023336511,0.482615740740741,NA,0.729608762961092,NA,-1e+06
1975-06-21,0.308334370406427,1.71270081453933,0.485740740740741,NA,0.704915241742415,NA,-1e+06
1975-06-22,0.581077747416581,1.82776154641414,0.491296296296296,NA,0.681746521833686,NA,-1e+06
1975-06-23,0.0186537237779621,1.69318889866333,0.46630787037037,NA,0.659982203995753,NA,-1e+06
1975-06-24,0.170319961820815,1.75539758102663,0.461770833333333,NA,0.639425354876311,NA,-1e+06
1975-06-25,0.120079570186906,1.31599538145423,0.447118055555556,NA,0.619976520886794,NA,-1e+06
1975-06-26,0.916645513046754,1.66290869266217,0.442685185185185,NA,0.601616548965305,NA,-1e+06
1975-06-27,0.915574193127293,1.8586707039362,0.442685185185185,NA,0.584298652820852,NA,-1e+06
1975-06-28,4.42362104918736,1.50555297764997,0.430115740740741,NA,0.589555318471724,NA,-1e+06
1975-06-29,5.33648140055371,1.62222634396266,0.558472222222222,NA,0.692876834724252,NA,-1e+06
1975-06-30,2.10473862426539,1.71991976464615,0.606678240740741,NA,0.808466267834368,NA,-1e+06
1975-07-01,0,1.81285418933387,0.511631944444444,NA,0.759877883727255,NA,-1e+06
1975-07-02,0.00374961065587355,2.06733706551976,0.449282407407407,NA,0.661383035583884,NA,-1e+06
1975-07-03,0.378606068380548,1.54405862662904,0.441863425925926,NA,0.617032274729605,NA,-1e+06
1975-07-04,1.46277747535171,1.59990624149876,0.436377314814815,NA,0.597190609430686,NA,-1e+06
1975-07-05,1.01106087236225,1.14602732352617,0.436377314814815,NA,0.580446678122685,NA,-1e+06
1975-07-06,4.05781415572429,1.15675646510344,0.438055555555556,NA,0.587898351597045,NA,-1e+06
1975-07-07,17.5776247286431,0.955214855220922,1.08206018518519,NA,0.837901758573943,NA,-1e+06
1975-07-08,5.24064878340767,1.32056485776087,1.98621527777778,NA,1.6687303415996,NA,-1e+06
1975-07-09,0.201047917949391,1.58182623847043,1.61520833333333,NA,1.85944126492011,NA,-1e+06
1975-07-10,0.0186537237779621,1.88212143858983,1.09486111111111,NA,1.4310617851547,NA,-1e+06
1975-07-11,4.21315738512172,1.3644747554726,0.902141203703704,NA,1.21319979203244,NA,-1e+06
1975-07-12,4.46818435407171,1.75849048771672,1.47199074074074,NA,1.36290168581736,NA,-1e+06
1975-07-13,52.7877529671856,1.54425246637964,11.0869444444444,NA,2.98087606939068,NA,-1e+06
1975-07-14,18.1513762209097,0.945653047208376,29.71375,NA,18.1603038664923,NA,-1e+06
1975-07-15,7.73131338231528,1.09768344639996,12.3698032407407,NA,24.9508039200747,NA,-1e+06
1975-07-16,1.97213233989091,1.31226997622752,8.35972222222222,NA,19.4145130821571,NA,-1e+06
1975-07-17,0,1.3538174873787,5.73717592592593,NA,12.5409123683351,NA,-1e+06
1975-07-18,0.0594733483368777,1.80950320737123,4.55105324074074,NA,8.79442556961877,NA,-1e+06
1975-07-19,0.00374961065587355,2.03245201086779,3.91230324074074,NA,6.83693184446126,NA,-1e+06
1975-07-20,4.45244600991661,1.64799423512078,4.41508101851852,NA,5.87471792542737,NA,-1e+06
1975-07-21,0.0125309394867255,2.03931651394903,3.55614583333333,NA,5.97684466950188,NA,-1e+06
1975-07-22,0,2.07415304475197,3.04321759259259,NA,5.15764410137664,NA,-1e+06
1975-07-23,0,2.13725701179621,2.79050925925926,NA,4.34573046797307,NA,-1e+06
1975-07-24,0,2.34098186611108,2.60988425925926,NA,3.80345238106684,NA,-1e+06
1975-07-25,0.0186537237779621,2.16672707864317,2.4655787037037,NA,3.40903142256591,NA,-1e+06
1975-07-26,0,2.39693383758425,2.33584490740741,NA,3.08719515357989,NA,-1e+06
1975-07-27,0,2.41765786602168,2.22653935185185,NA,2.81862997402419,NA,-1e+06
1975-07-28,0,2.67865727195662,2.12206018518519,NA,2.59042631594901,NA,-1e+06
1975-07-29,0.137733748603843,2.48736943697749,2.02028935185185,NA,2.39351337538854,NA,-1e+06
1975-07-30,0.0147091777191838,2.32810632735964,1.9149537037037,NA,2.22234590753363,NA,-1e+06
1975-07-31,0.259045730719957,1.7177898679551,1.80952546296296,NA,2.07264557064588,NA,-1e+06
1975-08-01,8.29905646010002,1.93948904562073,1.95762731481481,NA,2.16008797773118,NA,-1e+06
1975-08-02,0.601431583544304,2.24023058185655,2.20519675925926,NA,3.04801930274765,NA,-1e+06
1975-08-03,17.1429543867691,1.87870040413946,2.03590277777778,NA,3.54631295905211,NA,-1e+06
1975-08-04,9.45495316680167,1.51721999876956,10.7342013888889,NA,7.29107698593766,NA,-1e+06
1975-08-05,4.03288182231721,1.73978430730822,20.0258217592593,NA,9.34124772040381,NA,-1e+06
1975-08-06,2.92541042215542,1.80104707781302,5.53643518518519,NA,8.10209524136823,NA,-1e+06
1975-08-07,0,2.37217170337959,3.92210648148148,NA,6.57831201158532,NA,-1e+06
1975-08-08,0,2.17083327218871,3.67158564814815,NA,5.32674401708253,NA,-1e+06
1975-08-09,0,2.49451386964811,3.52104166666667,NA,4.48979985705454,NA,-1e+06
1975-08-10,1.90696785611975,2.2946727880793,3.38981481481481,NA,3.91700948219123,NA,-1e+06
1975-08-11,25.5476061834897,1.47719709633095,3.2955787037037,NA,5.03593123442044,NA,-1e+06
1975-08-12,12.4718293265228,1.87602985143209,5.24306712962963,NA,16.163511029724,NA,-1e+06
1975-08-13,0.0855854458187999,2.38058062965389,12.7553935185185,NA,19.0528414810683,NA,-1e+06
1975-08-14,0,2.50822113445861,6.85586805555556,NA,12.4383318227273,NA,-1e+06
1975-08-15,0,2.5094378926206,5.26769675925926,NA,8.53662055199692,NA,-1e+06
1975-08-16,0,2.44328020681613,4.5190625,NA,6.6579431882428,NA,-1e+06
1975-08-17,0,2.53362532067386,4.03246527777778,NA,5.53847578038925,NA,-1e+06
1975-08-18,0,2.43536138420332,3.63493055555556,NA,4.73935077008024,NA,-1e+06
1975-08-19,0,2.37090740641683,3.31466435185185,NA,4.14004720488301,NA,-1e+06
1975-08-20,0.595766390237395,2.0625528532645,3.10581018518519,NA,3.67437012260222,NA,-1e+06
1975-08-21,14.7597015392506,1.60094679069218,4.41069444444444,NA,4.0705903441816,NA,-1e+06
1975-08-22,8.42144045510328,1.54842769759643,5.74131944444444,NA,8.46029793040391,NA,-1e+06
1975-08-23,6.27540777286722,1.84949321349404,6.54059027777778,NA,10.6714016897617,NA,-1e+06
1975-08-24,4.48083115916171,2.23042767166094,7.4109837962963,NA,10.3916561593984,NA,-1e+06
1975-08-25,0.340449979045844,2.4187328598399,5.6146875,NA,8.87634618232852,NA,-1e+06
1975-08-26,2.55457428729358,1.91327190353338,4.71305555555556,NA,6.95648085408255,NA,-1e+06
1975-08-27,13.0010850329991,1.74062138661506,8.46263888888889,NA,6.93186455452566,NA,-1e+06
1975-08-28,1.6247804109456,1.86738167803048,9.25538194444444,NA,11.1926871948406,NA,-1e+06
1975-08-29,0.57380522337636,2.25990818816254,6.67783564814815,NA,8.97964618869456,NA,-1e+06
1975-08-30,0.426066304405209,2.2921419568389,5.51587962962963,NA,6.71497179416733,NA,-1e+06
1975-08-31,0,2.68776321547545,4.82758101851852,NA,5.48558254283099,NA,-1e+06
1975-09-01,0.168836065543029,2.99274559735822,4.2122337962963,NA,4.74108502092415,NA,-1e+06
1975-09-02,6.26584476106935,3.0091520369151,4.74556712962963,NA,4.39824871839754,NA,-1e+06
1975-09-03,8.40554726395049,2.12367599275065,4.36253472222222,NA,5.41043668508598,NA,-1e+06
1975-09-04,2.8400110549054,2.37098055682342,6.27680555555556,NA,7.14850589968495,NA,-1e+06
1975-09-05,2.38679092454403,2.79316681495128,4.73618055555556,NA,6.22083294608215,NA,-1e+06
1975-09-06,0,2.93583908937764,4.18548611111111,NA,5.00581033874886,NA,-1e+06
1975-09-07,0,3.30774099782598,3.6271875,NA,4.27728336382079,NA,-1e+06
1975-09-08,0,3.34297092045402,3.351875,NA,3.80027106901136,NA,-1e+06
1975-09-09,0,3.64264533356859,3.16461805555556,NA,3.41734250191619,NA,-1e+06
1975-09-10,0.435038364571419,3.68181864285789,3.00827546296296,NA,3.09781075044022,NA,-1e+06
1975-09-11,0,3.97060409668282,2.87005787037037,NA,2.8274739679284,NA,-1e+06
1975-09-12,0.00992671684791961,3.9242701627837,2.66947916666667,NA,2.59406289162334,NA,-1e+06
1975-09-13,1.70952432057786,2.76782315735374,2.56730324074074,NA,2.39155413502113,NA,-1e+06
1975-09-14,17.2209434625601,3.46869190715002,4.1427662037037,NA,2.78115972409796,NA,-1e+06
1975-09-15,0.446308976638237,3.961968521777,3.67217592592593,NA,5.60797096005941,NA,-1e+06
1975-09-16,0.437682381963687,3.08232360408093,2.88719907407407,NA,5.08108219202499,NA,-1e+06
1975-09-17,10.0416959255275,3.95389457718545,5.54538194444444,NA,4.20277626148652,NA,-1e+06
1975-09-18,7.08120565590954,2.55342865959115,4.99641203703704,NA,5.33373859950775,NA,-1e+06
1975-09-19,6.57435522047699,2.96465469373658,7.72068287037037,NA,6.25285067805485,NA,-1e+06
1975-09-20,1.38969892681027,3.0694971818849,4.82142361111111,NA,6.27073119546313,NA,-1e+06
1975-09-21,1.02339720174476,2.90745067793776,4.00346064814815,NA,5.12571728858347,NA,-1e+06
1975-09-22,1.48979389311383,3.74810446751729,3.82061342592593,NA,4.21843986240083,NA,-1e+06
1975-09-23,0.479306002037976,3.17588513291048,3.4730787037037,NA,3.66880219567847,NA,-1e+06
1975-09-24,1.63379442712901,3.53787278352948,3.24894675925926,NA,3.27542729620086,NA,-1e+06
1975-09-25,0,3.7296778153454,2.94539351851852,NA,2.95594180630621,NA,-1e+06
1975-09-26,0,3.64084152927074,2.63739583333333,NA,2.68757939220456,NA,-1e+06
1975-09-27,0.0515508509422214,3.68561660672596,2.48130787037037,NA,2.45825468534569,NA,-1e+06
1975-09-28,12.8083136374663,3.82821988047448,2.66076388888889,NA,2.58271798111509,NA,-1e+06
1975-09-29,3.44818803129607,2.7078859194994,4.09479166666667,NA,3.97249419639009,NA,-1e+06
1975-09-30,15.5715506484811,3.50608065662359,5.39328703703704,NA,4.41266586558176,NA,-1e+06
1975-10-01,0,3.83095126345551,4.62143518518519,NA,6.66050827983855,NA,-1e+06
1975-10-02,0.00374961065587355,3.46865923631651,3.54288194444444,NA,5.69310364447868,NA,-1e+06
1975-10-03,7.43072417779661,3.86581579291638,4.16261574074074,NA,4.57486429406299,NA,-1e+06
1975-10-04,0.0210122113131063,4.25329029115306,3.94,NA,4.6873913455418,NA,-1e+06
1975-10-05,0,4.46345362219593,3.123125,NA,4.12256361215069,NA,-1e+06
1975-10-06,0,4.59661013506459,2.8683912037037,NA,3.47670670701439,NA,-1e+06
1975-10-07,0.0627196519705463,4.67109392848025,2.69503472222222,NA,3.04866354219336,NA,-1e+06
1975-10-08,4.89874067373534,3.61542108540419,2.63971064814815,NA,2.78285817583418,NA,-1e+06
1975-10-09,11.9699442068174,3.70109938235349,3.85686342592593,NA,3.01560664384766,NA,-1e+06
1975-10-10,9.81462858677392,4.32458345684045,4.92398148148148,NA,4.43925104320251,NA,-1e+06
1975-10-11,2.13240050900479,3.68816247473926,4.30561342592593,NA,5.14550968222128,NA,-1e+06
1975-10-12,17.639423879976,3.37469997641361,8.19012731481481,NA,5.01798074282468,NA,-1e+06
1975-10-13,4.01487991429634,3.42521531133973,8.17364583333333,NA,8.10608358690978,NA,-1e+06
1975-10-14,1.96323124700663,3.78980805854068,6.28465277777778,NA,6.99069949396089,NA,-1e+06
1975-10-15,0.444740569544502,4.18049919453816,5.34172453703704,NA,5.28802613946555,NA,-1e+06
1975-10-16,0,3.97852108559953,4.47331018518519,NA,4.32568246935496,NA,-1e+06
1975-10-17,0,4.28522379484228,4.02266203703704,NA,3.75468835441698,NA,-1e+06
1975-10-18,0,4.50015271424127,3.62960648148148,NA,3.31244607938741,NA,-1e+06
1975-10-19,0,4.06038268515916,3.22203703703704,NA,2.95557380668137,NA,-1e+06
1975-10-20,0.397033591360969,4.60607254062516,3.08659722222222,NA,2.66228110985037,NA,-1e+06
1975-10-21,24.2709911855784,3.95127823506859,4.27206018518519,NA,3.15254874330839,NA,-1e+06
1975-10-22,5.02283572239592,4.7932520700045,9.4669212962963,NA,7.03204898166439,NA,-1e+06
1975-10-23,1.08519357882825,4.59435661217301,5.03138888888889,NA,6.22315740030844,NA,-1e+06
1975-10-24,42.5629035611409,4.36704278675959,8.64703703703704,NA,7.23460087797133,NA,-1e+06
1975-10-25,25.6761516467793,3.23191425525127,54.6233101851852,NA,29.6245594958601,NA,-1e+06
1975-10-26,31.5789915818337,3.95641048596345,109.095532407407,NA,46.5110137523563,NA,-1e+06
1975-10-27,0.319556052318241,4.87060090049635,39.223599537037,NA,56.395916800132,NA,-1e+06
1975-10-28,0,5.1476737647713,19.3712268518519,NA,24.6205162265864,NA,-1e+06
1975-10-29,0,5.44973684060448,13.8811111111111,NA,13.8785628951241,NA,-1e+06
1975-10-30,0.162628922722459,4.78981886569033,11.0465856481481,NA,9.55933987880104,NA,-1e+06
1975-10-31,11.3962871076107,4.30959730254393,10.5669212962963,NA,8.20986300970265,NA,-1e+06
1975-11-01,10.1463094451324,5.09337012273178,14.2408217592593,NA,10.8113773837609,NA,-1e+06
1975-11-02,0.371302860598438,5.35114790619114,10.0229513888889,NA,11.4075347547148,NA,-1e+06
1975-11-03,0.0404591139634741,5.19523416847097,7.80197916666667,NA,8.58072021083718,NA,-1e+06
1975-11-04,6.14440452183527,4.43999185660574,8.3583912037037,NA,6.69312222348174,NA,-1e+06
1975-11-05,0.376729693946343,4.40286185804306,7.39784722222222,NA,6.16166982282965,NA,-1e+06
1975-11-06,5.1454095307561,4.48249177089124,6.33591435185185,NA,5.31043627897693,NA,-1e+06
1975-11-07,0.00234418813493113,4.87926509319064,5.72861111111111,NA,4.72348687355003,NA,-1e+06
1975-11-08,0,5.03097480108386,4.8659375,NA,4.12421969918027,NA,-1e+06
1975-11-09,0,5.34059493428806,4.43899305555556,NA,3.61671589805136,NA,-1e+06
1975-11-10,0.18246720556233,5.92291584730385,4.10387731481481,NA,3.22092925518437,NA,-1e+06
1975-11-11,0,5.93941236126651,3.80465277777778,NA,2.89891775012816,NA,-1e+06
1975-11-12,0,6.08500312132456,3.42856481481481,NA,2.62559572920571,NA,-1e+06
1975-11-13,0,6.04400821534722,3.13277777777778,NA,2.39130755566942,NA,-1e+06
1975-11-14,0,5.87262452875056,2.90956018518519,NA,2.1890478743295,NA,-1e+06
1975-11-15,0,5.89440295100777,2.72778935185185,NA,2.01340527545647,NA,-1e+06
1975-11-16,0.232313832445178,6.02628271623676,2.64126157407407,NA,1.85986880748017,NA,-1e+06
1975-11-17,0.00131171531954608,6.07805269090392,2.51363425925926,NA,1.7248350210813,NA,-1e+06
1975-11-18,0,6.09983161927301,2.32074074074074,NA,1.60530480393611,NA,-1e+06
1975-11-19,0,6.60212012532376,2.20313657407407,NA,1.49895220899654,NA,-1e+06
1975-11-20,0,6.27711712952685,2.0772337962963,NA,1.40385726893798,NA,-1e+06
1975-11-21,0.0399649503955242,6.00027278165048,2.01365740740741,NA,1.3186217337258,NA,-1e+06
1975-11-22,0.183958714060801,6.35542078429396,1.93952546296296,NA,1.24203933517444,NA,-1e+06
1975-11-23,0.405236261757102,5.60072353968874,1.87017361111111,NA,1.1729489967226,NA,-1e+06
1975-11-24,0.150711789099102,5.79088236437198,1.82872685185185,NA,1.11045277074949,NA,-1e+06
1975-11-25,0,5.25900485651471,1.69777777777778,NA,1.05368323111469,NA,-1e+06
1975-11-26,0,5.05611841127423,1.58569444444444,NA,1.0019245463071,NA,-1e+06
1975-11-27,0,6.11650135669075,1.51239583333333,NA,0.954585882218697,NA,-1e+06
1975-11-28,0,6.6161571434993,1.46989583333333,NA,0.911098996826239,NA,-1e+06
1975-11-29,0,7.20601375877018,1.37737268518519,NA,0.8710200737135,NA,-1e+06
1975-11-30,1.25677129825578,7.17212533473347,1.32924768518519,NA,0.834012346319885,NA,-1e+06
1975-12-01,15.0379742553285,7.36282201141151,1.53837962962963,NA,0.836245966283396,NA,-1e+06
1975-12-02,1.80117427978567,7.6891203580102,2.07695601851852,NA,0.956041295444333,NA,-1e+06
1975-12-03,0.174211686135587,7.23497718639372,1.48303240740741,NA,0.92656524658142,NA,-1e+06
1975-12-04,16.8866072409236,6.3298167597446,1.59895833333333,NA,0.87555483506834,NA,-1e+06
1975-12-05,0.960198310455002,6.95927413689943,1.94885416666667,NA,1.05657491573412,NA,-1e+06
1975-12-06,7.16724492456652,6.3733681053139,1.48438657407407,NA,1.03136337497089,NA,-1e+06
1975-12-07,0,7.15654162155382,1.73594907407407,NA,0.9034169339345,NA,-1e+06
1975-12-08,0,7.68370487396622,1.46789351851852,NA,0.838077724222852,NA,-1e+06
1975-12-09,0,7.57582413225338,1.27798611111111,NA,0.795621455102811,NA,-1e+06
1975-12-10,0,7.68854485426331,1.11256944444444,NA,0.76192857940349,NA,-1e+06
1975-12-11,0,8.01255422794259,1.02341435185185,NA,0.73287552884137,NA,-1e+06
1975-12-12,0,8.10729145121678,0.984178240740741,NA,0.705808080424587,NA,-1e+06
1975-12-13,0.0067336701003395,6.8504562658521,0.968865740740741,NA,0.680542408285535,NA,-1e+06
1975-12-14,0.355672188841765,6.13415924329964,0.988761574074074,NA,0.656921901950361,NA,-1e+06
1975-12-15,12.1110418271832,7.00372123837859,1.30288194444444,NA,0.646750435935,NA,-1e+06
1975-12-16,9.46328657455943,7.25186046160158,3.59767361111111,NA,0.680649809134868,NA,-1e+06
1975-12-17,0.658812585729242,5.68453655164954,1.51142361111111,NA,0.686360755798728,NA,-1e+06
1975-12-18,2.55691199327356,6.0940337011556,1.2187962962963,NA,0.640911543477396,NA,-1e+06
1975-12-19,0,6.57147322430251,1.16394675925926,NA,0.60105553608428,NA,-1e+06
1975-12-20,0,6.88134157636833,1.00405092592593,NA,0.578896624165456,NA,-1e+06
1975-12-21,0,7.0360866189843,0.951446759259259,NA,0.561388547324871,NA,-1e+06
1975-12-22,0,7.34996111915965,0.925925925925926,NA,0.544842162631485,NA,-1e+06
1975-12-23,0,7.4138009132966,0.916921296296296,NA,0.529186555300107,NA,-1e+06
1975-12-24,0,7.05454266565376,0.886030092592593,NA,0.514354822234312,NA,-1e+06
1975-12-25,0,6.80501812487411,0.856527777777778,NA,0.500286565506401,NA,-1e+06
1975-12-26,0,6.84044894159568,0.84931712962963,NA,0.486926119900994,NA,-1e+06
1975-12-27,0,6.92014221282618,0.829861111111111,NA,0.474222288132701,NA,-1e+06
1975-12-28,0.0041245979614613,6.79488688408359,0.818553240740741,NA,0.462128752715186,NA,-1e+06
1975-12-29,2.76936156917875,5.74703235998247,0.819178240740741,NA,0.450603946421395,NA,-1e+06
1975-12-30,73.2350697329702,7.26869299860518,9.67806712962963,NA,0.715232421184686,NA,-1e+06
1975-12-31,0.0223828730335308,7.58247924155592,4.70116898148148,NA,2.09440500051245,NA,-1e+06
1976-01-01,0,7.41813513626889,1.96321759259259,NA,2.08486150896255,NA,-1e+06
1976-01-02,0,7.66297448669596,1.52476851851852,NA,1.37150720591842,NA,-1e+06
1976-01-03,0,7.83506432709607,1.26267361111111,NA,1.12885668738379,NA,-1e+06
1976-01-04,0.00852862582708643,8.10031991839603,1.05460648148148,NA,1.06983206437233,NA,-1e+06
1976-01-05,6.20294028079224,7.05737565263086,1.09842592592593,NA,1.0161740273453,NA,-1e+06
1976-01-06,16.2148555839725,5.82442819950728,1.20393518518519,NA,1.04429292958904,NA,-1e+06
1976-01-07,15.4166275429072,6.82250799718542,4.01881944444444,NA,1.41527636530302,NA,-1e+06
1976-01-08,0.30948660698985,7.13815641019548,2.10520833333333,NA,1.7429961094376,NA,-1e+06
1976-01-09,1.53084376779841,6.27354444660364,1.40960648148148,NA,1.53654791754626,NA,-1e+06
1976-01-10,2.55684065546263,6.69850449887972,1.24501157407407,NA,1.27478442220716,NA,-1e+06
1976-01-11,0,6.45274194954001,1.13210648148148,NA,1.16553298750997,NA,-1e+06
1976-01-12,0.470676270793787,6.25095661905171,1.00268518518519,NA,1.10333640155058,NA,-1e+06
1976-01-13,1.81221017789654,6.39665639637789,1.00424768518519,NA,1.04681165677264,NA,-1e+06
1976-01-14,0.00606017780460569,7.04659068893097,0.990752314814815,NA,1.01035080508528,NA,144.517253138455
1976-01-15,0.584199420219066,6.42936560614319,0.989178240740741,NA,1.0371317409229,NA,-1e+06
1976-01-16,0,6.79617760219876,0.949490740740741,NA,1.05382552318342,NA,-1e+06
1976-01-17,0,6.95421054837975,0.8834375,NA,1.03109342070012,NA,-1e+06
1976-01-18,0,7.36347058977721,0.848993055555556,NA,0.996082454720151,NA,-1e+06
1976-01-19,0,7.1114178149736,0.817118055555556,NA,0.959687299058516,NA,-1e+06
1976-01-20,0,7.40807223114219,0.794699074074074,NA,0.923351155810557,NA,-1e+06
1976-01-21,1.23585064885549,6.09890615041602,0.779606481481481,NA,0.888012114203026,NA,-1e+06
